Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
にしても,くだけた話しことばでは「～にしたって」、改まった話しことばでは「～にせよ」「～にしろ」が用いられる。Nにしても,N3,①彼にしても、こんな騒ぎになるとは思ってもいなかったでしょう。,この未知のウイルスについては、専門家にしても感染経路の特定は困難を極める。,この未知の,ウイルスについては、,専門家,にしても,感染経路の特定は,困難を極める。,"Cấu trúc khiêu chiến năng lực 「～にしても」 (ngay cả cỡ... thì cũng). Nâng tầm độ khó lên cực hạn 「専門家にしても感染経路の特定は困難を極める」 (bài toán này quá tởm lợm, cỡ như các vị giáo sư tiến sĩ đầu ngành cũng phải vò đầu bứt tai, bó tay toàn tập trong việc truy vết ổ dịch)."
にしても,～にしても　N（である）にしても　A／V　にしても,N3,①子供のいたずらにしても笑って済ませられる問題ではない。,学術的な論文の執筆にしても、先行研究の徹底的な分析を怠ってはならない。,学術的な,論文の,執筆に,しても、先行研究の,徹底的な分析を,怠ってはならない。,"Danh từ 「執筆」 (viết, soạn thảo) kết hợp với 「にしても」 biểu thị ý 「ngay cả trong việc...」. Trật tự từ logic: bổ ngữ 「学術的な」 đi trước danh từ 「論文の」, tiếp theo là 「執筆にしても」 làm cụm đề tài giả định, sau đó là cụm tân ngữ 「先行研究の徹底的な分析を」 đi với động từ phủ định mạnh mẽ 「怠ってはならない」 để nhấn mạnh nghĩa cấm đoán."
にしても,～にしても～にしても　NにしてもNにしても　VにしてもVにしても,N2,①山田にしても佐藤にしても、この仕事に向いているとはいえない。,提示された法案に賛成するにしても反対するにしても、客観的な論拠を提示すべきだ。,提示された法案に,賛成するにしても,反対するにしても、,客観的な,論拠を,提示すべきだ。,Ngữ pháp 「VるにしてもVるにしても」 (cho dù làm V1 hay V2) thể hiện sự liệt kê các hành động đối lập. Các động từ 「賛成する」 và 「反対する」 được đặt song song. 「客観的な」 (khách quan) bổ nghĩa cho danh từ 「論拠」 (luận cứ) làm tân ngữ cho động từ khuyên bảo 「提示すべきだ」 (nên trình bày/đưa ra).
にしても,疑問詞＋にしても,N2,①いずれにしても結論は次回に持ち越されることになった。,被告がどのように弁明するにしても、データの改ざんは決して許される行為ではない。,被告が,どのように,弁明するにしても、,データの改ざんは,決して許される,行為ではない。,Nghi vấn từ 「このように」 (như thế nào) đi trước động từ và ngữ pháp 「Vにしても」 tạo nghĩa 「cho dù biện minh thế nào đi nữa」. 「データの改ざん」 (sự ngụy tạo dữ liệu) là chủ ngữ vế sau. Phó từ phủ định 「決して」 bổ nghĩa cho thể bị động 「許される」 bổ nghĩa tiếp cho danh từ 「行為ではない」 để tạo kết luận đanh thép.
にしろ,,N2,①役人がわいろを受け取ったかどうか問題になっているが、かりに金銭の授受はなかったにしろ、なんらかの報酬をもらったことは間違いない。,今回の実験が成功したにしろ、その再現性を十分に検証するまでは安心できない。,今回の,実験が,成功したにしろ、,その再現性を,十分に検証する,までは安心できない。,「V-たにしろ」 (cho dù đã...) diễn tả giả định nhượng bộ. Chủ ngữ 「実験が」 kết hợp với động từ 「成功したにしろ」. Vế sau thiết lập giới hạn thời gian 「検証するまでは」 (cho tới khi kiểm chứng được tính tái lập 「再現性を」 một cách đầy đủ 「十分に」) rồi mới đi đến vị ngữ phủ định 「安心できない」.
にせよ,,N1,①直接の責任は部下にあるにせよ、彼の監督不行届きも糾弾されるだろう。,いかに経済的な理由があるにせよ、学術研究の予算を一方的に削減するのは容認できない。,いかに,経済的な理由が,あるにせよ、,学術研究の予算を,一方的に削減するのは,容認できない。,"「あるにせよ」 (cho dù có...) thể hiện sự nhượng bộ, đi kèm phó từ 「いかに」 (dù thế nào đi nữa) ở đầu câu để nhấn mạnh mức độ. Vế sau danh từ hóa hành động bằng 「削減するのは」 (việc cắt giảm đơn phương 「一方的に」 ngân sách nghiên cứu 「学術研究の予算を」) đóng vai trò làm chủ ngữ cho vị ngữ phủ định 「容認できない」."
にそういない,N／V　にそういない,N1,①犯人はあの男に相違ない。,この遺跡から出土した土器は既存の学説を根本から覆すものであるに相違ない。,この遺跡から,出土した土器は,既存の学説を,根本から覆すものである,に相違,ない。,"Ngữ pháp 「に相違ない」 thể hiện sự phán đoán chắc chắn, đi sau cụm danh từ 「覆すものである」 (là cái lật ngược...). Trật tự từ: Trạng ngữ 「この遺跡から」 -> định ngữ bổ nghĩa cho chủ ngữ 「出土した土器は」 -> vế bổ nghĩa 「既存の学説を根本から覆すものである」 -> ngữ pháp 「に相違ない」."
にそくして,Nにそくして,N1,①事実にそくして想像をまじえないで事件について話してください。,変化する現代の社会情勢に即して、教育制度を抜本的に見直す時期が来ている。,変化する,現代の社会情勢に,即して、,教育制度を,抜本的に見直す,時期が来ている。,"「Nに即して」 mang nghĩa 「dựa theo/bám sát vào N」. Danh từ 「現代の社会情勢」 kết hợp với 「に即して」 làm trạng ngữ cho vế sau. Vế sau gồm tân ngữ 「教育制度 te」 đi cùng cụm động từ 「抜本的に見直す」 (cải cách triệt để), bổ nghĩa trực tiếp cho danh từ 「時期が来ている」 (đến thời kỳ)."
にそって,Nにそって,N3,①この道に沿ってずっと行くと、右手に大きい公園が見えてきます。,配布された実験計画書に沿って慎重に作業を進めれば、良好な結果が得られるはずだ。,配布された,実験計画書に,沿って,慎重に作業を,進めれば、,良好な結果が得られるはずだ。,「Nに沿って」 nghĩa là 「tuân theo/dựa theo N」. Cụm 「実験計画書に沿って」 làm trạng ngữ. Tiếp theo là phó từ 「慎重に」 bổ nghĩa cho cụm giả định 「作業を進めれば」 (nếu tiến hành công việc). Vế kết quả 「良好な結果が得られるはずだ」 đi sau chỉ phán đoán có căn cứ chắc chắn.
にたいして,～にたいして　Nにたいして　Naなのにたいして　A－いのにたいして　Vのにたいして,N3,①私の発言に対して彼は猛烈に攻撃を加えてきた。,発表された政府の経済政策に対して、世論は激しく対立している。,発表された,政府の経済政策に,対して、,世論は,激しく対立して,いる。,"「Nに対して」 chỉ đối tượng mà thái độ, phản ứng hướng tới (đối với chính sách kinh tế). Danh từ 「政府の経済政策」 kết hợp trực tiếp với 「に対して」. Vế sau bắt đầu bằng chủ ngữ 「世論は」 (dư luận) và cụm vị ngữ 「激しく対立している」 (đang đối đầu dữ dội)."
にたいして,N＋数量詞＋にたいして,N2,①研究員1人に対して年間40万円の補助金が与えられる。,この実験では、被験者10人に対して1人の割合で観察者を配置する。,この実験では、,被験者10人に,対して,1人の割合で,観察者を,配置する。,「N + 数量詞 + に対して」 thể hiện tỷ lệ so sánh đối ứng (đối với mỗi... thì...). 「被験者10人」 kết hợp với 「に対して」 đi kèm cụm trạng ngữ tỷ lệ 「1人の割合で」. Cụm này bổ nghĩa cho hành động 「観察者を配置する」 (bố trí người quan sát) ở cuối câu.
にたいして,～のにたいして,N2,①彼が自民党を支持しているのに対して、彼女は共産党を支援している。,昨年の調査で賛成派が多数を占めたのに対して、今年は反対意見が急増している。,昨年の調査で,賛成派が多数を,占めたのに,対して、今年は,反対意見が,急増している。,「～のに対して」 dùng để so sánh đối lập giữa hai thời điểm hoặc sự việc. Mệnh đề thứ nhất 「占めた」 kết hợp với 「のに対して」 tạo vế so sánh đầu tiên. Vế sau đưa ra trạng thái đối lập vào mốc thời gian khác 「今年は反対意見が急増している」.
にたいする,NにたいするN,N3,①私の質問に対する答えはなかなか得られない。,科学技術 of急速な進歩に対する人々の期待は年々高まっている。,科学技術 of,急速な進歩に,対する,人々の期待は,年々高まって,いる。,"「N1に対するN2」 biểu thị thái độ hoặc sự hướng tớiのN2 đối với N1 (sự kỳ vọng đối với tiến bộ). Danh từ 「急速な進歩」 kết hợp với 「に対する」 bổ nghĩa cho 「人々の期待は」 làm chủ ngữ chínhのcâu, đi kèm phó từ tần suất 「年々」 bổ nghĩa cho vị ngữ 「高まっている」."
にたいする,N＋数量詞＋にたいするN,N2,①研究員1人に対する年間の補助は40万円である。,大学において教授1人に対する学生の比率は、教育の質を示す指標となる。,大学において,教授1人に,対する,学生の比率は、,教育の質を示す,指標となる。,"「N + 数量詞 + に対する」 dùng để bổ nghĩa cho danh từ chỉ tỷ lệ đứng sau (「学生の比率」 - tỷ lệ sinh viên). Cụm này đóng vai trò chủ ngữ lớn, sau đó là mệnh đề định ngữ 「教育の質を示す」 bổ nghĩa cho danh từ kết luận 「指標となる」."
にたえない,V－るにたえない,N1,①幼い子供が朝から晩まで通りで物乞いをしている姿は見るにたえない。,戦争の悲惨さを記録した映像は、あまりに過酷で見るに堪えない。,戦争の,悲惨さを記録した,映像は、,あまりに過酷で,見るに,堪えない。,"「Vるに堪えない」 biểu thị ý nghĩa không thể chịu đựng nổi việc thực hiện hành động V (không thể chịu nổi khi nhìn). Động từ 「見る」 đi trực tiếp với 「に堪えない」. Trật tự từ logic: Định ngữ 「戦争の悲惨さを記録した」 bổ nghĩa cho chủ ngữ 「映像は」, tiếp theo là lý do 「あまりに過酷で」 dẫn đến kết luận 「見るに堪えない」."
にたえない,Nにたえない,N1,①このようなお言葉をいただき、感謝の念にたえません。,共同研究が成功を収めたことは、関係者一同喜びに堪えません。,共同研究が,成功を収めた,ことは、,関係者一同,喜びに,堪えません。,"「Nに堪えない」 dùng với danh từ chỉ cảm xúc (「喜び」) để diễn tả cảm xúc dâng trào vô hạn. Cấu trúc câu: Mệnh đề chủ đề hóa 「共同研究が成功を収めたことは」 (việc nghiên cứu thành công), tiếp theo là chủ thể cảm xúc 「関係者一同」 (toàn thể người liên quan) và vị ngữ bộc lộ cảm xúc 「喜びに堪えません」."
にたえる,Nにたえる,N2,①この木はきびしい冬の寒さにたえて、春になると美しい花を咲かせます。,新開発の実験器具は、極度の高温高圧に耐える特殊な設計になっている。,新開発の,実験器具は、,極度の高温高圧に,耐える,特殊な,設計になっている。,"「Nに耐える」 chỉ khả năng chống chịu hoặc xứng đáng với tác động vật lý/áp lực N. Danh từ 「極度の高温高圧」 kết hợp với 「に耐える」 làm định ngữ bổ nghĩa cho cụm danh từ 「特殊な設計」, đi cùng cấu trúc vị ngữ 「設計になっている」 (được thiết kế để...)."
にたえる,～にたえる　Nにたえる　V－るにたえる,N1,①アマチュアの展覧会ではあるが鑑賞にたえる作品が並んでいる。,提出された論文は、厳格な学術的検証に堪える内容である。,提出された,論文は、,厳格な学術的,検証に,堪える,内容である。,「Nに堪える」 ở cấp độ N1 mang ý nghĩa 「xứng đáng/đủ giá trị để nhận N」. Danh từ 「学術적検証」 kết hợp với 「に堪える」 tạo thành mệnh đề bổ nghĩa cho danh từ kết luận 「内容である」 (nội dung xứng đáng với sự kiểm chứng học thuật nghiêm ngặt).
にたりない,V－るにたりない,N2,①とるに足りない（＝つまらない）ことをそんなに気にするな。,ネット上の根拠のない噂は、わざわざ時間を割いて議論するに足りない。,ネット上の,根拠のない噂は、,わざわざ時間を,割いて,議論するに,足りない。,「Vるに足りない」 nghĩa là 「không đáng để V」. Động từ 「議論する」 đi trực tiếp với 「に足りない」. Cấu trúc câu: Chủ ngữ 「ネット上の根拠のない噂は」 đi với hành động bổ trợ 「わざわざ時間を割いて」 (cố công dành thời gian) và phủ định giá trịのhành động đó 「議論するに足りない」.
にたる,V－るにたるN,N1,①昨今の政治家は私利私欲に走り、尊敬するにたる人物はいなくなってしまった。,彼は学界において信頼するに足る稀有な研究者だ。,彼は,学界において,信頼するに,足る,稀有な,研究者だ。,「Vるに足る」 có nghĩa là 「xứng đáng/đủ điều kiện để V」. Động từ 「信頼する」 kết hợp với 「に足る」 tạo thành mệnh đề định ngữ bổ nghĩa cho cụm danh từ 「稀有な研究者」 (nhà nghiên cứu hiếm có). Câu bắt đầu bằng chủ ngữ 「彼は」 -> ngữ cảnh 「学界において」 -> định ngữ 「信頼するに足る稀有な」 -> danh từ kết luận 「研究者だ」.
