Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
にも,Nにも＜尊敬の対象＞,N1,①ご家族のみなさまがたにもおすこやかにお過ごしのことと拝察申し上げます。,学界に多大なる貢献を果たされた指導教授にもますますご清栄のこととお慶び申し上げます。,学界に多大なる貢献を,果たされた指導教授,にもますます,ご清栄のこととお慶び,申し上げます,。,"Cụm danh từ tôn kính 「果たされた指導教授」 (giáo sư hướng dẫn người đã đạt được...) làm bổ ngữ đứng sau định ngữ 「学界に多大なる貢献を」 (đóng góp to lớn cho học thuật). Tiếp theo, 「にも」 (cũng đối với - kính ngữ chỉ đối tượng) đi sau danh từ chỉ người kính trọng. Trạng từ 「ますます」 (ngày càng) bổ nghĩa cho trạng thái tiếp theo 「ご清栄のこと」 (sức khỏe/thịnh vượng). Cuối cùng, cụm kính ngữ khiêm nhường 「お慶び申し上げます」 (xin chúc mừng) kết hợp để hoàn thiện lời chúc trang trọng."
にも,V－ようにも～ない,N2,①助けを呼ぼうにも声が出ない。,教授の学説に反論しようにも有力な証拠が見つからない。,教授の,学説に反論しよう,にも有力な,証拠が,見つからない,。,"Cấu trúc 「V-ようにも～ない」 biểu thị ý muốn làm gì đó nhưng không thể làm được. Động từ thể ý chí 「反論しよう」 (định phản bác) đi trước 「にも」 để tạo vế giả định. Tính từ 「有力な」 (có sức thuyết phục) bổ nghĩa cho danh từ 「証拠」 (chứng cứ) làm chủ ngữ đi với trợ từ 「が」, kết thúc bằng dạng phủ định 「見つからない」 (không tìm thấy)."
にも,V－ようにもV－れない,N2,①少し休みたいけれど、忙しくて休もうにも休めない。,論文のテーマが難解すぎて、書き進めようにも書き進められない。,論文の,テーマが難解すぎて、,書き進めよう,にも,書き進められない,。,"Nguyên nhân bế tắc được nêu ở vế đầu bằng tính từ 「難解すぎて」 (quá khó hiểu). Động từ thể ý chí 「書き進めよう」 (định viết tiếp) kết hợp với 「にも」, theo sau bắt buộc là động từ thể khả năng phủ định tương ứng 「書き進められない」 (không thể viết tiếp được) tạo nên cấu trúc song hành đặc trưng 「ようにも～ない」."
にもかかわらず,N／A／V　にもかかわらず　Naであるにもかかわらず,N2,①悪条件にもかかわらず、無事登頂に成功した。,期待された実験結果が得られなかったにもかかわらず、研究チームは仮説の実証に挑み続けた。,期待された,実験結果が得られなかった,にもかかわらず、,研究チームは仮説の,実証に挑み続けた,。,Định ngữ 「期待された」 (được kỳ vọng) bổ nghĩa cho 「実験結果」. Động từ phủ định quá khứ 「得られなかった」 (đã không thu được) đi liền trước ngữ pháp diễn tả sự đối lập 「にもかかわらず」 (mặc dù). Vế sau chỉ hành động kiên trì tiếp diễn 「挑み続けた」 (tiếp tục thử thách) hướng tới mục tiêu 「仮説の実証に」 (chứng minh giả thuyết)のchủ ngữ 「研究チームは」.
にもとづいて,Nにもとづいて,N2,①実際にあった話に基づいて小説を書いた。,最新の統計データに基づいて学術的な議論が行われた。,最新の,統計データに,基づいて,学術的な,議論が行われた,。,"Danh từ ghép 「統計データ」 (dữ liệu thống kê) đi cùng trợ từ 「に」 kết hợp với động từ chia thể Te 「基づいて」 (dựa trên) để làm trạng ngữ chỉ căn cứ. Tính từ đuôi Na 「学術的な」 (mang tính học thuật) bổ nghĩa trực tiếp cho danh từ 「議論」 (thảo luận/tranh luận), vốn là chủ ngữのđộng từ bị động 「行われた」 (được tiến hành)."
にもなく,Nにもなく,N1,①今日はがらにもなく背広なんかを着ている。,いつも厳格な教授が今日に限って柄にもなく優しい微笑を浮かべている。,いつも厳格な,教授が今日に,限って柄に,もなく優しい,微笑を浮かべている,。,Tính từ 「厳格な」 (nghiêm khắc) bổ nghĩa cho 「教授」 (giáo sư). Cụm 「今日に限って」 (chỉ riêng hôm nay) nhấn mạnh sự khác biệt. Thành ngữ 「柄にもなく」 (không giống tính cách thường ngày) hoạt động như một phó từ bổ nghĩa cho hành động 「優しい微笑を浮かべている」 (nở nụ cười dịu hiền).
にもならない,Nにもならない,N2,①あまりにばかばかしい話で、冗談にもならない。,誤字脱字だらけのこのレポートは、参考資料にもならない。,誤字脱字だらけの,このレポートは、,参考資料に,も,ならない,。,Cụm danh từ 「誤字脱字だらけ」 (đầy lỗi chính tả và sót chữ) làm định ngữ bổ nghĩa cho 「レポート」. Chủ đề câu được đánh dấu bằng 「は」. Cấu trúc phủ định tuyệt đối 「Nにもならない」 (đến cả N cũng không được/không đáng) đi sau danh từ 「参考資料」 (tài liệu tham khảo) nhằm nhấn mạnh chất lượng tồi tệのbáo cáo.
にもならない,V－るきにもならない,N2,①あまりにばかばかしくて笑う気にもならない。,模試の判定が悪すぎて、もはや勉強する気にもならない。,模試の,判定が悪すぎて、,もはや勉強,する気に,もならない,。,Nguyên nhân kết quả thi thử kém 「判定が悪すぎて」 (kết quả đánh giá quá tệ) dẫn đến trạng thái nản chí. Phó từ 「もはや」 (đã... rồi) đi kèm nhằm tăng cường sức nặng cho vế sau. Động từ 「勉強する」 (học tập) chia thể từ điển kết hợp với ngữ pháp 「気にもならない」 (không còn tâm trí/muốn làm gì) để diễn tả sự buông xuôi.
によって,Nによって＜原因＞,N3,①私の不注意な発言によって、彼を傷つけてしまった。,大型台風の接近によって、大学の入学試験が延期された。,大型台風の,接近によって、,大学の,入学試験が,延期された,。,Cụm danh từ 「大型台風の接近」 (sự tiếp cậnのsiêu bão) kết hợp với cấu trúc chỉ nguyên nhân 「によって」 (do/bởi vì). Vế sau là một mệnh đề bị động khách quan chỉ sự việc xảy ra ngoài ý muốn: chủ ngữ 「入学試験が」 (kỳ thi nhập học) đi kèm động từ bị động 「延期された」 (bị hoãn lại).
によって,Nによって＜受身文の動作主＞,N3,①この建物は有名な建築家によって設計された。,万有引力の法則は、物理学者ニュートンによって発見された。,万有引力の,法則は、,物理学者,ニュートンによって,発見された,。,"Chủ ngữのcâu bị động là cụm danh từ 「万有引力の法則」 (Định luật vạn vật hấp dẫn). Tác nhân thực hiện hành động được biểu thị bằng danh từ chỉ người 「物理学者ニュートン」 (Nhà vật lý học Newton) cộng với 「によって」 (bởi), và kết thúc bằng động từ bị động 「発見された」 (được phát hiện)."
