Grammar,Usage,JLPT Level,Reference Example,Original Example,Prefix,Chunk1,Chunk2,Chunk3,Chunk4,Suffix,Explanation
いたり,Nのいたり,N1,①このたび我が社の長年の社会奉仕活動に対して地域文化賞をいただきましたことは誠に光栄のいたりに存じます。,若輩者である私が、歴史ある文芸賞の重みを受け取ることは、身に余る光栄のいたりにございます。,若輩者である私が、,歴史ある文芸賞の,重みを受け取ることは、,身に余る,光栄のいたりに,ございます。,"N của いたり」 là mẫu ngữ pháp N1 dùng để biểu thị cảm xúc cực kỳ mãnh liệt (thường là vô cùng vinh hạnh, xấu ổ...). Ở đây 「光栄のいたり」 (vô cùng vinh hạnh) đi kèm với cụm từ bổ nghĩa 「身に余る」 (vượt quá bản thân, quá sức mình). Vế trước 「歴史ある文芸賞の重みを受け取ることは」 làm chủ ngữ chính cho vế sau, kết hợp một cách tự nhiên với cụm từ khiêm nhường 「若輩者である私が」 ở đầu câu để thể hiện lòng kính trọng."
いちがいに～ない,,N2,①有機野菜が安全だといちがいには言えない。,今回の経済政策の成否について、現段階では一概に失敗だったとは言えないのが実情である。,今回の経済政策の成否について、,現段階では,一概に,失敗だったとは,言えない,のが実情である。,"一概に～ない」 (không thể đánh đồng/quy chụp là...) thường đi kèm với các từ phủ định như 「言えない」 ở Chunk 4. 「現段階では」 (ở giai đoạn hiện tại) làm trạng ngữ chỉ thời gian, 「一概に」 làm trạng từ bổ nghĩa cho hành động phủ định 「失敗だったとは言えない」 (không thể nói là đã thất bại), bổ nghĩa cho danh từ hóa 「のが実情である」 (là thực tế hiện tại) ở phần Suffix."
いちど,いちど　Vと／V－たら,N4,①タイ料理は一度食べると病みつきになる。,彼女はその不思議な絵を一度見ると、二度と目をそらすことができなくなった。,彼女はその不思議な絵を,一度,見ると、,二度と目を,そらすことが,できなくなった。,"Cấu trúc 「一度V-ると」 biểu thị ý nghĩa 「một khi đã làm gì thì...」. Ở đây, 「一度」 bổ nghĩa cho động từ 「見る」 tạo thành cụm điều kiện 「一度見ると」 (một khi đã nhìn thấy). Vế sau đi kèm với phó từ 「二度と」 (không bao giờ lần thứ hai) kết hợp với dạng phủ định 「できなくなった」 (đã không thể) ở Suffix tạo thành cấu trúc tự nhiên trong văn phong tiểu thuyết."
いちど,いちど　V－ば／V－たら,N4,①こんなところは一度来ればたくさんだ。,あの冷酷な男の目に一度睨まれたら、誰もが恐怖で動けなくなる。,あの冷酷な男の目に,一度,睨まれたら、,誰もが,恐怖で,動けなくなる。,Mẫu 「一度 V-たら」 nghĩa là 「một khi đã... (thì sẽ xảy ra kết quả nào đó)」. Động từ thể bị động 「睨まれる」 (bị lườm) chia thành dạng giả định 「睨まれたら」 đi sau phó từ 「一度」 để nhấn mạnh tác động. Chủ ngữ vế sau 「誰もが」 (bất kỳ ai) đi kèm nguyên nhân 「恐怖で」 (vì sợ hãi) dẫn đến kết quả ở phần Suffix 「動けなくなる」。
いつか,いつか,N4,①本を読んでいる間にいつか眠り込んでしまったようだ。,暗い森の中を歩いているうちに、いつか道を見失ってしまった。,暗い森の中を,歩いているうちに、,いつか,道を,見失って,しまった。,"いつか」 ở đây mang nghĩa là 「không biết từ lúc nào/thoắt một cái」 (thường đi sau cấu trúc chỉ quá trình 「～ているうちに」). Cụm 「歩いているうちに」 (trong lúc đang đi bộ) đóng vai trò nền tảng, 「いつか」 biểu thị sự thay đổi trạng thái diễn ra một cách vô thức, dẫn đến kết quả ngoài ý muốn 「道を見失ってしまった」 (đã lạc mất đường) ở Suffix."
いつか,いつかV－た,N4,①いつか見た映画の中にもこんな台詞があった。,祖父の古い日記には、いつか訪れた異国の美しい街の記憶が記されていた。,祖父の古い日記には、,いつか,訪れた,異国の,美しい街の記憶が,記されていた。,"Cấu trúc 「いつか V-た」 dùng để chỉ một hành động đã xảy ra vào 「một thời điểm nào đó không xác định trong quá khứ」. Ở đây, 「いつか」 bổ nghĩa cho động từ 「訪れた」 (đã ghé thăm), toàn bộ cụm định ngữ này bổ nghĩa cho danh từ 「記憶」 (ký ức). Chủ ngữ 「記憶が」 kết hợp với động từ thể bị động quá khứ 「記されていた」 (đã được chép lại) ở phần Suffix."
いつか,いつか（は）,N4,①あいつもいつかはきっと自分の間違いに気づくだろう。,どんなに遠い道のりでも、歩き続ければいつかは目的地にたどり着くはずだ。,どんなに遠い道のりでも、,歩き続ければ,いつかは,目的地に,たどり着く,はずだ。,"いつかは」 mang ý nghĩa 「một ngày nào đó trong tương lai (nhất định sẽ tới)」. Vế đầu 「歩き続ければ」 (nếu tiếp tục bước đi) là điều kiện giả định, dẫn tới kết quả tương lai 「いつかは」 đi kèm với động từ hướng tới mục tiêu 「目的地にたどり着く」 (đặt chân tới đích) và kết thúc bằng phỏng đoán chắc chắn 「はずだ」 ở Suffix."
いつか,いつかのN,N4,①いつかのセールスマンがまた来た。,少女は机の引き出しから、いつかの古い手紙をそっと取り出した。,少女は机の引き出しから、,いつかの,古い,手紙を,そっと,取り出した。,"Cấu trúc 「いつかの N」 nghĩa là 「N của ngày hôm nào/ngày trước (một thời điểm trong quá khứ)」. Ở đây, cụm bổ nghĩa 「いつかの」 đứng trước và bổ nghĩa cho cụm danh từ 「古い手紙」 (bức thư cũ), tiếp theo là phó từ 「そっと」 (nhẹ nhàng, rón rén) bổ nghĩa cho động từ hành động 「取り出した」 (đã lấy ra) ở phần Suffix."
いっこうに,いっこうにV－ない,N2,①30分待ったが、彼はいっこうに現れない。,政府が新たな対策を打ち出したものの、景気はいっこうに回復する兆しが見えない。,政府が新たな対策を打ち出したものの、,景気は,いっこうに,回復する,兆しが,見えない。,"いっこうに～ない」 là phó từ đi kèm thể phủ định mang ý nghĩa 「hoàn toàn không... / mãi mà không...」. Vế đầu 「打ち出したものの」 biểu thị sự nhượng bộ (mặc dù đã...). Phó từ 「いっこうに」 đứng sau chủ ngữ 「景気は」 để nhấn mạnh sự trì trệ, bổ nghĩa cho cụm từ phủ định 「回復する兆しが見えない」 (không thấy dấu hiệu hồi phục) ở phần Suffix."
いっさい,いっさいない　いっさいV－ない,N2,①計画の変更はいっさいない。,被告は裁判長からの質問に対して、いっさい口を開こうとしなかったと報道されている。,被告は裁判長からの質問に対して、,いっさい,口を,開こうと,しなかった,と報道されている。,"いっさい～ない」 có nghĩa là 「hoàn toàn không.../một chút cũng không」. Trong câu phóng sự này, 「いっさい」 bổ nghĩa cho hành động phủ định 「口を開こうとしなかった」 (đã không chịu mở miệng - kết hợp cấu trúc cố gắng làm gì 「V-ようとする」 ở thể phủ định). Phần Suffix 「と報道されている」 (được đưa tin là) tạo phong cách báo chí khách quan."
